n03142431	noun.artifact	a cellar or vault or underground burial chamber (especially beneath a church)
v01451502	verb.contact	transport something in a cart
v01567275	verb.contact	put or set (seeds, seedlings, or plants) into the ground
n05585999	noun.body	any tubular or pillar-like supporting structure in the body
n09406793	noun.object	a submerged ridge of rock or coral near the surface of the water
n08456993	noun.group	logical or comprehensible arrangement of separate elements
n09532214	noun.person	founder of Buddhism; worshipped as a god (c 563-483 BC)
v00285088	verb.change	color purple
n15140405	noun.time	the period during which something is functional (as between birth and death)
v00476965	verb.change	contract
n04592741	noun.artifact	one of the horizontal airfoils on either side of the fuselage of an airplane
n07464725	noun.event	a sporting competition in which contestants play a series of games to decide the winner
n02908605	noun.artifact	conducts current between rotating and stationary parts of a generator or motor
n06919215	noun.communication	a family of American Indian languages spoken by Maya
s01960076	adj.all	regularly and widely used or sold
n07651905	noun.food	a firm rather dry variety meat (usually beef or veal)
v01864634	verb.motion	move abruptly
s00980287	adj.all	very fast; as if with wings
v02228355	verb.possession	leave stranded or isolated with little hope of rescue
v02230772	verb.possession	place into the hands or custody of
n12387839	noun.plant	any of numerous low-growing violas with small flowers
n05155349	noun.attribute	refuge from danger or observation
v00276883	verb.change	place in a certain order
n05045208	noun.attribute	anything happening rapidly or in quick successive
n07924276	noun.food	fruit juice especially when undiluted
n06268567	noun.communication	an article giving opinions or perspectives
s01906464	adj.all	(of sound or color) free from anything that dulls or dims
n09328904	noun.object	a body of (usually fresh) water surrounded by land
n05195920	noun.attribute	forces that provide energy and direction
n05599203	noun.body	the hard ridge that forms the upper part of the nose
s00874634	adj.all	acting with vigor
n06990000	noun.communication	the ancient and now extinct language of Egypt under the Pharaohs; written records date back to 3000 BC
n08229694	noun.group	a club of people to play golf
n10101634	noun.person	an athlete who plays American football
n11259777	noun.person	English lyricist who frequently worked with Andrew Lloyd Webber (born in 1944)
n07417851	noun.event	an event marking a unique or important historical change of course or one on which important developments depend
n09468604	noun.object	a long depression in the surface of the land that usually contains a river
n04046810	noun.artifact	short for railway
n04299215	noun.artifact	a booth where articles are displayed for sale
n08378819	noun.group	the people in a society considered as a system organized by a characteristic pattern of relationships
v01981436	verb.motion	arrive on shore
n01101329	noun.act	the business of drawing public attention to goods and services
n04934220	noun.attribute	the physical composition of something (especially with respect to the size and shape of the small constituents of a substance)
n08583793	noun.location	a predetermined hiding place for the deposit and distribution of illicit goods (such as drugs or stolen property)
v00056334	verb.body	have young (animals) or reproduce (organisms)
n01941538	noun.animal	either the outer margin or the inner margin of the aperture of a gastropod's shell
n08839296	noun.location	an atoll in the Marshall Islands; formerly used by the United States as a site for testing nuclear weapons
n04535370	noun.artifact	country house in ancient Rome consisting of residential quarters and farm buildings around a courtyard
n03769235	noun.artifact	a copy that reproduces a person or thing in greatly reduced size
v00627520	verb.cognition	obtain data from magnetic tapes
n05037813	noun.attribute	the property of being wild or turbulent
s01638962	adj.all	belonging to or lasting from times long ago
v01145766	verb.competition	hunt with falcons
n03175189	noun.artifact	a coarse durable twill-weave cotton fabric
n15267945	noun.time	an opening time period
v01774005	verb.emotion	bear a grudge; harbor ill feelings
s00824631	adj.all	lying toward or situated in the west
n02157954	noun.animal	a bushy tail or part of a bushy tail (especially of the fox)
v01619014	verb.creation	create or design, often in a certain way
s01595050	adj.all	functioning or occurring in a normal way; lacking abnormalities or deficiencies
n13392472	noun.possession	a former gold coin in the United States worth 10 dollars
n08439955	noun.group	personnel who assist their superior in carrying out an assigned task
v00295120	verb.change	make fit
v02137907	verb.perception	turn so as to expose the face
n02402425	noun.animal	domesticated bovine animals as a group regardless of sex or age
n06387538	noun.communication	a short line of text that a web site puts on your computer's hard drive when you access the web site
n03032811	noun.artifact	any circular or rotating mechanism
n15101157	noun.substance	a piece of wood that has been burned or is burning
s00824753	adj.all	of wind; from the west
n01899593	noun.animal	outer coat of especially sheep and yaks
n08429052	noun.group	a line of units following one after another
v00103875	verb.body	get a tan, from wind or sun
n02892201	noun.artifact	a memorial made of brass
n15168790	noun.time	the first light of day
n07920222	noun.food	strong espresso coffee with a topping of frothed steamed milk
v01226600	verb.contact	stroke or caress in an erotic manner, as during lovemaking
n07847198	noun.food	the part of milk containing the butterfat
v01926031	verb.motion	hike with a backpack
v02147109	verb.perception	spread over a surface to conceal or protect
n05561507	noun.body	a structure in animals that is similar to a human leg and used for locomotion
n04588739	noun.artifact	(computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen
n11319134	noun.person	United States architect (1902-1978)
n14563564	noun.state	absence of moral or spiritual values
n05193338	noun.attribute	interest and variety and intensity
n13618076	noun.quantity	a unit of volume (as for sand or gravel)
n07013549	noun.communication	a linear sequence of symbols (characters or words or phrases)
v01033527	verb.communication	act on verbally or in some form of artistic expression
n03438257	noun.artifact	a container for holding liquids while drinking
n06621447	noun.communication	a serialized set of programs
n00212065	noun.act	the successful completion of a program of study
